TP,P_0,P_1,P_2,P_3
T_41,1.0843878363531019,0.9673771905471104,0.9214833258892439,2.9433406031160194
T_42,0.53449904873978,0.928753702586368,1.1219795527733125,0.11498035014951945
T_43,1.0656233067207141,2.8264254265630733,0.5266659560635085,1.5015716762978373
T_44,2.1771799430095307,0.6929555636952791,0.5059717005239844,2.131219979847349
T_45,1.5911058123059862,0.5683854425966727,2.426472429375612,0.6753551305899903
T_46,0.1726687374194847,0.5936104097361234,1.901985858180937,0.24458693345030208
T_47,2.719262613997885,2.8410180299676755,1.4606031753273863,0.30766715519765087
T_48,0.7133545646697776,2.5145748599356423,2.9784344127721987,0.737197414588016
T_49,0.2866416968737922,0.3049916254732256,0.3262229953137851,0.22109835326402089
T_50,1.2105935838581972,3.4375286176726405,1.4338938180258456,1.050756918025915
T_51,0.19763274788495205,0.21755533839027547,0.15241550289263078,1.3850107819572388
T_52,3.315221823184566,3.4018070386197437,0.5817035477256758,0.6292328739600019
T_53,1.989127582857684,1.9323041308363595,1.9483277688485319,2.467542782096219
T_54,1.0291952434904459,1.9110942282192043,0.40230180411431227,0.28411007507432096
T_55,1.1719901420292589,2.755330275284455,0.7194631847316589,2.7406356215403647
T_56,0.7477873644495052,1.200235879412669,0.6967645613256949,1.3260282049485463
T_57,0.39095720577239945,0.17505124125886384,0.15365872448501253,0.21013085329275988
T_58,2.294587384633494,1.7721133068322112,3.524908443183421,1.041198602918481
T_59,0.6370599568124529,1.6288593169322296,1.447175753937338,0.2052485415591377
T_60,1.224081032412025,1.4272459119498926,1.9546431087134024,1.0175951306833688
T_61,1.1829547436032546,0.15649438887176992,0.6967427436862629,0.1793496032597677
T_62,1.1972172302606199,1.2190361022792224,0.692340160578135,1.5543428946856537
T_63,0.7160009667961192,0.09769420409763421,0.4725107081093682,0.5530905658440544
T_64,0.27498558490931463,0.7904802676920673,1.2098790307021559,1.9692404406574175
T_65,2.0348563337776175,1.788801992433844,1.9460526144940056,0.4444819397097777
T_66,3.1288258312521853,1.9110393121594176,0.3752953123690318,3.0621114558954177
T_67,0.7315235875755924,0.5369905259665827,2.554522245498296,1.0357150579645693
T_68,3.0019207758005333,3.1390301933249907,0.5928898623527072,2.0686858115092726
T_69,0.11052954479325897,0.8594521980053772,0.7937024290857185,0.37445546083599707
T_70,2.319944580447533,1.8892287025700392,1.53040578574511,1.4816588798967931
T_71,2.4267003114252392,2.1280375408600403,1.8806043004090167,0.7836580604168822
T_72,0.6995332153758886,0.12348350565633547,0.11285075950123674,0.3357237204079546
T_73,2.7519580817713654,0.18364378948388932,0.6933304132873156,0.38800668573195485
T_74,1.9061943774341263,2.03475414418903,0.3344649844148717,0.15173078394624
T_75,0.786462839806534,1.1818052897252986,0.6966052713742361,2.0022465359801993
T_76,1.3458461423662371,1.6703632274218934,2.0724527929942314,1.9907830362080363
T_77,0.7775601903791755,0.41114293728919415,1.857222371827075,0.3688223338402483
T_78,0.037630612710743944,0.38497910637837973,0.15675477704975968,0.4226056372765282
T_79,0.9996575109701864,0.6510039144358434,0.5709245584495521,0.6479678178315004
T_80,0.3870718764543049,3.0986187423974956,1.4526073212622683,1.9568572020804067
T_81,0.28670918714611715,0.9340950713845828,2.0264100181050906,0.34612551503200806
T_82,0.27328719568915083,0.47363054245079206,0.19239984122917542,0.11148120143526478
T_83,1.7891476249874987,1.3176757284218108,2.610455866194531,0.6026064400688999
T_84,0.28145708020029503,0.7011565814803353,0.14404808828061733,0.5113788747431544
T_85,1.337695435454525,1.2602000420288912,2.190933552333394,0.7656842321717799
T_86,3.0420922368852743,0.9181709809987503,1.5294792699996078,2.5538072442346307
T_87,1.1457559746842714,1.027662980994812,1.5513382719311888,3.5789817086959825
T_88,0.12148365255765062,0.04225788602388032,0.032805482740332764,0.08412368340279365
T_89,0.1428384248740463,0.14580659196640872,0.14238942961475468,0.07105276941017033
T_90,0.31953535557741275,0.2482595929043284,1.2650358373016668,0.8585161501910054
T_91,1.0519238597854719,1.7416911885690276,2.5778468468626246,2.771167388768727
T_92,2.243523134521384,1.8269853655759434,0.19055200967496355,1.108215097369209
T_93,0.33174482992241217,0.836508869175699,0.42959802185155516,1.0665027452102422
T_94,2.8773728475377696,1.3475733755243446,2.4425063493507193,0.7003950565704302
T_95,1.8180229023064516,1.8940051704716823,0.3282373916514296,1.8450122657123518
T_96,1.0825602169086084,0.578970060913631,0.4699679247800274,1.042247186922987
T_97,0.1660614296989695,2.2677699020571276,1.450405223677072,1.9772869674480407
T_98,2.649801087635,1.6767492794123684,1.1615971200057915,1.4763788137838434
T_99,0.3428090555009065,1.6305529285022822,1.2554384263090657,0.5095850097693888
T_100,2.4178714940134576,1.1560249315059656,0.22280488234057552,2.3796795090880414
T_101,2.833931294248404,2.6808806274371855,0.7884773893800029,1.2993472217578483
T_102,2.464768631589649,2.5396791966470245,2.443279394131296,0.8481892135249612
T_103,0.4813047857938856,0.8634813424403909,0.4306016046939024,1.9797314428400672
T_104,0.5997360470210595,0.8615830853404276,0.19234530006759054,0.6506364632709025
T_105,2.6597688813747347,2.338000782188798,0.9685018736210029,2.5349736362099127
T_106,0.6311258817581693,0.16654436638461972,0.787713161684571,0.39052254647798723
T_107,0.5888267372668379,1.4642325469641646,1.1630980521308563,1.3396222774229198
T_108,2.3606132209291886,3.4708384210975174,0.4914836980573173,0.39882812182383764
T_109,1.750738021199743,0.9746712108136655,1.5356036818628955,0.3818406884058459
T_110,0.11702729491882863,0.10346647085140752,0.06631897645665866,0.012155535021520027
T_111,1.7006999353875405,1.909764526488616,1.306320940684339,0.9494118990835425
T_112,0.5012786549284178,0.1094637117372429,0.70731652779189,0.7018832635060375
T_113,2.8453699906929457,2.4376090623772675,2.988587284355969,0.6990174936954437
T_114,0.9548169252566064,2.1250576159587373,1.199738761594978,0.6777984516320298
T_115,1.8706879574440416,0.5885702233302657,3.3422281690755034,3.0682678069925826
T_116,1.1308920141242658,2.6333145185534956,0.7658630338005237,0.2748002445414659
T_117,0.6152623679145122,0.6695697196664805,0.08722373795182686,0.17045546770771663
T_118,2.245473751078446,1.2108991791959083,1.6101081388194005,1.6681975048313495
T_119,1.4463866812018558,2.8772661852385806,1.3032852402301902,1.2980768984449413
T_120,0.6442438511556844,3.051298813804112,1.3941524590619319,2.0073601897746594
T_121,2.1206735476996874,1.480506674154851,1.526885716124244,0.41727783508195043
T_122,1.3182240769831668,0.6957807534189432,0.6338211951724573,0.6313609691367289
T_123,0.6161081276509709,1.6191277861975197,1.6648582709699649,1.903287961072089
T_124,1.4096651177359,0.6653650954417247,0.9428131908388835,0.6331249311690285
T_125,0.9512803057370357,0.3240318172083754,2.765245829453007,2.8170393640327704
T_126,0.2637079839886129,0.6415699452222173,0.4536128984583865,0.25340181452469096
T_127,0.916164710094492,1.450775802635096,1.560494536949054,1.1848862059372465
T_128,0.052382963102147656,0.1325683037017355,0.1410410906357943,0.17349735650775905
T_129,2.8720874174300377,2.235557853735643,0.630991604921979,1.5960342498766074
T_130,1.1331602148444004,0.7241046226779168,1.0590612487383506,0.8214189507349963
T_131,1.7893787646729422,3.300684670656924,2.9860536954328643,1.0494224926765745
T_132,3.2981807826187444,0.8809787216398126,0.367933842710669,1.314315269453678
T_133,3.011756921262376,1.2526087902803151,3.3711872001382535,3.581510803394311
T_134,0.7503471038897139,2.4025863911746104,0.822185393324729,0.3539344948811479
T_135,2.8294005749407694,2.434473387349499,2.695712657192945,1.8963929693433403
T_136,0.9948558985132435,0.7267664762096538,0.19317858459181408,0.7600996519489788
T_137,1.6968481587062403,1.016850504989442,2.4498761331730474,1.4451458006102118
T_138,1.6019147899151986,0.38377169017408064,3.676832723090469,2.2753570816135844
T_139,0.5432272714139511,0.9869301268340008,0.1841800927646113,0.981342613166019
T_140,3.4562090053776604,0.5727810610722038,1.1897859758087628,2.4465606769395603
T_141,2.63115626755656,0.34621949246808137,1.7309902041877878,1.5774716696625044
T_142,1.4019605571809122,2.373076413013965,0.18051198390314283,2.7415536885808596
T_143,0.696605404975006,1.0620360754553722,0.6841930814846318,0.44505487299981406
T_144,0.7297080371762183,0.42060813416910914,0.9353361577707281,1.083511345147266
T_145,3.0893523842211765,1.5057641993001596,3.027729845496469,0.9074013479277134
T_146,2.4493848984515343,1.2824464052290085,1.864877499795118,1.3004831025937982
T_147,0.11246260188547233,0.3879169426573402,0.44647949556075683,0.20802029623211282
T_148,0.7642143373527643,1.1115913469804428,2.2394270850111884,1.7067849848348715
T_149,1.7618680081819016,1.1420632422422665,1.7267536123330864,2.1760281994695747
T_150,0.9884905694238721,1.3311799320636877,0.7502849678209729,0.6337404351887578
T_151,1.0796884084445664,0.6702300716811461,0.8922248143907299,1.895331936804706
T_152,1.4822002126696883,0.7804060748790601,0.5827251358280883,2.0423845224549426
T_153,0.8673927484284321,1.1421002017991588,1.2785212273299889,0.7689388359365297
T_154,1.5498734944651875,0.9100167034542499,2.1399288147555113,2.091035167471466
T_155,2.4204237260581882,1.2168319083453294,1.7150252980684852,1.7368516936836518
T_156,0.749726789286088,0.34760536645773255,0.8801644053852181,0.8960781919245171
T_157,0.7772201119315433,0.9267519524154684,0.20802263351302064,0.6460254393484579
T_158,3.014532441929009,3.3927933025888204,0.8073256296060011,0.5367631564433035
T_159,0.019630849606491762,0.03201786620493615,0.012524590540303112,0.028556527014998095
