TP,P_0,P_1,P_2,P_3
T_46,0.24235453291044098,0.15948143379992993,0.1894949507432904,0.21966794748278218
T_47,0.18825359207800615,0.6611095775829225,0.6351124536192021,0.36044676977334345
T_48,0.667809011650651,0.9414479187836255,1.0470421652355228,0.6354561301889056
T_49,0.17227518757295293,0.32329458396338207,0.14923029362715132,0.17275379559742493
T_50,0.7597621981922856,0.7418602855299179,1.4211017481171868,1.7186846712376482
T_51,1.7642330794719978,0.9143503617027595,2.0695193839164276,1.7098942393115015
T_52,0.8637205223763484,0.80939468659574,1.2446736806314513,1.4494789171943516
T_53,0.6827519422895031,0.7426304418105031,0.9396747893251101,0.5977091544395245
T_54,0.5285572350768102,0.6202343583932355,0.5999219483130385,0.63468041281898
T_55,0.9880532027389408,1.0077768182178592,0.9037966942017228,1.0327333831656964
T_56,0.828053102488591,0.3402210261067066,0.5703676522904902,0.3527390238485183
T_57,1.1119114174738,1.4593769121330424,0.5133981689342653,1.2663235252653935
T_58,2.357456708889221,1.6414513334546834,1.5116056713713877,1.833236609989211
T_59,0.8710460448232336,1.8303390801571635,0.772597773927672,0.9340963002272364
T_60,1.5735490246805237,1.653476636493136,0.6970531548526078,0.9923594697002894
T_61,1.9462119397297362,1.7884495412575876,1.1954306426516514,1.4299579961963162
T_62,1.405794598408666,0.49429633525252803,0.7692232474825392,1.114537610772602
T_63,1.617336349580512,0.6460669208302013,1.114258499143414,0.8120855966367977
T_64,0.30010005089138453,0.10326853903883372,0.10551575859387526,0.13297439455621385
T_65,0.6875391779123546,0.5695368916921042,0.4634672071041239,0.22465943581161069
T_66,2.6346974244303505,1.9931335775308652,2.587016478730975,2.7535226021890287
T_67,0.2497003294465893,0.3431683783811838,0.5092827619304899,0.5210981404000959
T_68,1.897281445291339,0.8871980486598838,2.2268331149817944,2.133599709135399
T_69,1.154006561994679,1.9909556471475176,1.2800155493544154,1.720177566458428
T_70,1.0267394139499897,0.951516429110578,0.6919681304342674,1.2482787440457208
T_71,1.196365719903318,0.6094447302645376,0.8652574745952575,0.7426881187038701
T_72,0.15969384315916396,0.47330246751836935,0.49855671210402375,0.30248845414793907
T_73,1.8904730366371818,1.6284020313546943,2.318759962733473,0.8590306041134415
T_74,0.4550315028979548,0.6546279043103547,0.40784952471600533,0.8277701648801523
T_75,0.6059458819273147,0.9178946347663226,0.4854938492327105,0.46569423877372496
T_76,1.4025573184064881,0.7045341159007681,0.7629077267833867,1.5315735328439075
T_77,0.5216143738756456,0.450002492495291,0.44591421311008667,0.3372180974087309
T_78,1.1803930304714843,0.7359074328558177,1.762919955925991,1.9820410771592414
T_79,1.4437040479039434,0.8144279641800705,1.0906726434228382,0.8638441091535252
T_80,0.6928030461120532,1.020413020536431,1.0463129916724085,1.5591765340077066
T_81,0.9768510077471788,0.7989494846878344,0.631002361031475,0.43458498386967737
T_82,1.0623328783605828,1.0896868841892582,1.3353493538034478,2.0620814588874263
T_83,2.060810499880069,1.3025671083924102,1.3816002314109168,0.8455649495003966
T_84,0.5271547374380613,0.47980877354631213,0.9395662397764729,0.5568032780262439
T_85,0.9254867312924908,1.6833654916888903,0.4810895657817341,0.5921878918177955
T_86,0.5675661461813448,0.6845825341459805,0.5027150929870731,1.2334790110003029
T_87,2.2391805593858587,2.1272972033020245,2.2707377042746737,1.6668504964893518
T_88,1.0502916810951584,0.493743698718008,0.587500662249907,1.1615788061763364
T_89,0.8743240883693436,2.2550903324480425,1.1189992132891542,2.0923374137340778
T_90,0.4852176634063372,0.661354456574722,0.8705647326417028,1.0735613084156124
T_91,0.7063231919788419,0.996035305254039,0.9718129662659394,0.9982547607350746
T_92,1.4326990476211354,1.115025600928772,2.4390049476194484,2.6641447254377972
T_93,2.2717759884453415,1.5653714461768726,2.0729272033287227,0.802916652046525
T_94,2.731789666927544,1.4162175370357306,2.5623214823849225,1.5158565842480982
T_95,1.202400369187857,0.9510672533583604,1.7290278935124672,1.087447164964999
T_96,0.41916062589206915,0.6358224600879212,0.2642554646777709,0.7468647864616724
T_97,2.26337988619262,1.5679104432575737,1.2562336472494862,1.871200555364537
T_98,0.8234524058546633,0.9972832269513534,0.7964612449228459,0.9703162748032184
T_99,1.2308928963709622,0.5849670957291007,1.0400165095083187,0.5976227231760822
T_100,2.4923165196848016,0.8139878637594886,2.09878563999493,2.261248634789399
T_101,1.1352353569978602,1.283922598433655,0.47258768823164804,0.5688946672004385
T_102,1.4930191995967594,1.143494814562401,1.4225375121898993,1.9781607636494412
T_103,0.690145789488382,0.574464512799487,0.5497503571058526,0.3069856075828773
T_104,1.6659278335117018,0.9513618656383781,0.9749641288539256,1.8295280726868623
T_105,2.752062120369554,1.6461636587394608,1.7799396893553898,2.058995042704619
T_106,0.3178577058616379,0.37912872834082256,0.20378970623245338,0.30482801692544226
T_107,0.5432059820785582,0.5289169403139116,0.8401655812989743,0.823317101255056
T_108,1.9338922889277215,2.5674449961642507,2.4935197046464963,1.3987552601101263
T_109,2.570455442813971,0.8076583019192424,1.529801147507151,1.3619376535780212
T_110,1.5186334092761553,1.8016880043510537,1.7576750374785215,2.8667609012849655
T_111,2.3409102783630975,1.083763600850089,1.0927809708484457,1.952969516675957
T_112,2.155588283927668,2.3486677638542144,1.054252340015538,2.369944405194601
T_113,0.9735041198596779,1.699908926717274,1.6858226157013811,1.3417759668068285
T_114,1.1398409409974177,1.0122906644301093,0.5186860295817712,0.5502555105402753
T_115,0.3872874187017916,0.34192931092775414,0.411206139620548,0.6783538536830058
T_116,1.390809676782434,1.337086796365234,1.4797218745992244,0.9894317202802296
T_117,0.45359710765645084,0.665033760346386,0.7554238355378975,0.30319957557242755
T_118,1.283058869150659,0.7588819286625874,1.3164082700670607,1.5177117247967686
T_119,0.47642411819866987,0.6673560136190286,0.8650336717605673,0.7699221660934903
T_120,0.7209204308769726,0.5082513226891172,0.9424238518205275,0.28556062450052067
T_121,1.1209449706098624,1.4272958341275839,1.1557501063973712,1.973284168974007
T_122,1.2141582209952517,0.622863498865984,0.5279290807073771,0.9931171013916767
T_123,0.5649981657339915,0.18601389016079556,0.5250405685302726,0.45247155549285556
T_124,0.946805980482432,0.6213612329136393,0.38226135981733417,0.3014311696483567
T_125,0.8361664891355541,1.1730452487558356,0.6200496065903013,1.5718242782043075
T_126,0.9898599468947928,0.801657191696189,2.3365187886585144,0.982556136454766
T_127,0.8124202929104007,1.0627058759854007,0.8812824075188214,0.752930785323888
T_128,1.297837293593,2.091710113500384,1.9948697521835057,1.6877786579342544
T_129,0.29151969132099714,0.8426419207307237,0.24028687566394213,0.31966399946252155
T_130,1.7001186169726,1.9482625798960416,1.075617760734287,0.6036794310492813
T_131,1.0634030578287907,0.5355010904673425,0.8535659511187244,0.32852133789733445
T_132,0.2974679258530501,1.15913298413441,0.9646548568945008,0.7634598973353868
T_133,1.426954406734853,0.6341493394314808,1.0510036273981889,0.4593742627152426
T_134,1.0979961305761354,1.2367906385777085,1.0065762206825786,0.6511563851016445
T_135,2.3472372343838686,1.0138794571664682,1.624102178501811,1.1892825528390252
T_136,1.5565172873358053,0.4378080429613312,0.9995011653740685,0.8729612518500589
T_137,1.3137410170186434,1.8885174362104127,0.5956612978798493,2.0212106516328117
T_138,2.4923523220040735,2.0947962277251904,1.5104936666434927,1.6009358862086367
T_139,0.8224671630252913,0.8573640326938017,0.7027137617433963,0.5859690962723589
T_140,1.0038776524163349,1.1457954123675136,1.4620124965570374,0.36881750796808715
T_141,1.6437304379270063,1.3463987204535743,1.0459779674849699,1.7546397158088143
T_142,0.5490743901121697,1.2694714793698179,0.36701783868987986,1.114833284631829
T_143,0.3480661356180428,0.2031726587706102,0.5135995303038371,0.19822403487875384
T_144,1.5675454571594734,1.2658838092618754,0.48312670939724967,1.5614462153979192
T_145,0.26097561843335476,0.3566456949033926,0.590271723435616,0.7591509340188757
T_146,0.45614739433165247,0.5846458671564867,0.38172556802642216,0.41306193604858427
T_147,0.15156797268178895,0.23315786813780304,0.4617056436067375,0.2155103608302305
T_148,0.331694447446918,1.2660545197801083,0.6559576523822767,1.1372005134007517
T_149,0.3217137895392119,0.3554470342182485,0.37423141721312464,0.25246124759049715
T_150,0.9582602785179248,0.29281890681504774,0.9391704492211113,1.0245624301242173
T_151,0.5754833188976181,0.8853128047343394,1.0295864011823492,1.1234282729396265
T_152,1.6988816653693588,1.923944153486158,2.1546486465980763,0.8995774611844243
T_153,2.363283163931084,1.804479452743074,1.3821173958362687,0.9863727425969563
T_154,0.4341832156657093,0.2722777551302399,0.15512231791266295,0.5389142852138006
T_155,1.8989403974189032,1.8506452680257786,1.0445348007399318,1.6247299188189253
T_156,2.8569582964243145,1.1366247295167409,2.622471333310904,2.0558936576730518
T_157,0.5979092953900884,0.39059302544128793,1.038393084275057,1.3962988828084444
T_158,1.3381774881418007,1.6175364996337203,1.2570014099189404,1.2606651290942823
T_159,0.7569539428498675,2.489240545198168,0.6600810152811062,1.8508907361306064
T_160,1.4652200969683085,1.5053901948864095,0.8835528560153927,1.1298613547201692
T_161,2.1501892480068032,0.9670202146040818,1.5415546221381355,1.2065266006669182
T_162,2.1264350163785526,1.8004850707517084,1.5288233081233604,1.4993090820204222
T_163,2.079971117048495,0.7022835222027485,0.6420413449910659,0.8022197445850152
T_164,0.7205580531150906,0.8247382699190597,0.8037057019264959,0.5592313819245831
T_165,1.6061832252075567,1.6094070667581308,1.5249105153391354,1.7193730261973839
T_166,1.2707521883874286,1.007860263366259,1.4795304404805012,0.7996478431124112
T_167,1.7818823823892083,1.4049046253793276,0.7960507811282711,1.0683810629339412
T_168,1.1751726832485414,0.6203866990241493,1.0317924395979263,0.46041762797005015
T_169,1.438903220095125,1.9281754114822693,2.4290005419867056,0.7649296615254639
T_170,0.46360047593805337,1.644603305858042,1.7346208987081475,0.46392060635469057
T_171,1.986496890869872,0.7901093006502833,0.5718614158263552,1.2079661379564903
T_172,1.7507454279474302,1.829648599958169,1.8043100938554995,0.9085229456243594
T_173,0.7306035571918803,1.6284366682946114,0.5924519480445303,1.2075664485828623
T_174,0.5295999572899815,0.7871712406678659,0.2555219790746896,0.6129856853996785
T_175,0.7275351177204568,0.5299328994363682,0.3172489585416036,0.6359514142705947
T_176,1.3379688321479115,1.9108930831713167,1.5500307997842366,0.6989013268202326
T_177,2.441850185768033,0.8877072002921184,1.3782392624451854,2.1570908947724874
T_178,0.7820371813782743,2.1519130631446997,1.7900978972452766,0.6751067369292416
T_179,0.7690864551419754,1.081181074720101,0.3338820818045181,1.1115290140600163
T_180,2.2858545465462017,2.2933346053053523,2.774061736737794,1.8254620657506033
T_181,1.630944337415201,1.8478493938244336,1.9125610673716227,2.103077164990847
T_182,0.7827211604418394,2.524006690942354,2.3879770422866846,2.155507127046971
T_183,1.6184689719644048,1.5641342926463928,1.8812843351978674,1.7795071278895953
T_184,1.9419384584360408,1.8473167279226665,1.9342844327386963,1.8114665754679762
T_185,1.1846375116296044,1.5609851846905993,0.9749259828927428,0.5513635721864615
T_186,0.9483537557004568,1.5424253167076691,0.7064873655783878,1.15642570718334
T_187,1.4925609580313126,1.5735380891032453,1.375627915290707,0.8068825351780452
T_188,2.435522686716825,1.3385766910682788,2.0948314298948936,0.9437887944033561
T_189,0.956013208122533,1.631870987047129,1.176124877503796,1.1833942342229435
T_190,1.8622827614315294,1.1117047336331223,1.6832975150212155,2.0022742285653905
T_191,0.37392967594531945,1.0240122977388642,0.47141936254519246,0.26172302227638916
T_192,0.5628265100090646,0.4127958731542387,0.5167732471279104,0.9546220578266364
T_193,1.0277503438991866,0.5063018806979622,0.7887927734552646,0.40274049677942214
T_194,0.4873572527792766,0.6799116412355575,0.24252258015785183,0.5889305732635279
T_195,1.2745499419043445,0.8787001269231361,0.8927074524556804,0.5251600781190523
T_196,2.036867423631339,2.185249907005703,0.9901182299028013,1.4668529240889674
T_197,0.6250481582922652,0.6624100991855684,0.8609134266951846,1.3258579886417359
T_198,0.41241517033564123,1.0072857844397451,1.0516382598156926,0.9928358144220877
T_199,1.7310269074603226,2.8125452127944612,2.390606772022858,0.8181599672020259
T_200,0.7841694038656796,0.3646761711232668,1.1925957651724968,0.8755303005585928
T_201,0.9277600141998463,1.661404967916176,1.777156209862914,0.6074594988291931
T_202,1.147563907272487,0.7896774648575429,0.874565112179196,0.3921825931417414
T_203,1.0031385678396512,0.8960138950658824,0.5947574177898786,0.9187456470140608
T_204,0.49415442025783596,1.5106088247027918,0.5015727641830497,1.8052591198468044
T_205,2.0452063990142566,1.4442800584949158,1.0708001613519036,0.7398364409103536
T_206,1.4038689221113345,1.2231806668913723,0.851450259998894,1.0919907345559268
T_207,0.37983182247198416,0.39701160275920383,0.3521786838925157,0.4833578888615075
T_208,1.2903181522899643,1.9706460449185719,2.2601456438936833,2.007528129641227
T_209,1.7609952528449018,1.0204708046304747,0.6137067774528744,0.8289260598204348
T_210,1.055164587636617,0.8600239172531139,0.9747791988909877,0.9902811358859362
T_211,0.9047146641959026,1.1435460455653725,0.7703342810660073,0.7269942911205768
T_212,1.8340264470702614,1.3688571415892108,2.4397977160147573,1.6525813954512867
T_213,0.37752863523741553,0.8431254141063296,0.9438786004299451,0.6992058185795148
T_214,0.3591202278322671,0.4434725816399623,0.16952755090979252,0.35766656139215436
T_215,0.18132478425511386,0.20087402673217675,0.2851105059604032,0.2966739386011876
T_216,1.135073615093451,0.804416584467906,2.6284697695036114,1.518336389761632
T_217,0.9996538685711558,0.9011105842280376,0.728610865886786,0.9004762642113329
T_218,0.19585212437000116,0.19269745006170794,0.5167231649309847,0.5648064896281777
T_219,0.755716859515609,1.0074915737746455,1.0388055847656381,0.8390236384838093
T_220,0.23789892770762416,0.48775499487280594,0.5427337856357821,0.7230299791119195
T_221,1.5878367325515548,1.0521629899762397,1.5752537068514458,1.5496973938919973
T_222,0.11452579124948678,0.30617303654796446,0.3430587954074287,0.10535639258792226
T_223,0.23617969640988695,0.17038883370385047,0.3043186936383365,0.26586907456098935
T_224,0.21097120375895045,0.4365697096707125,0.33506346060530656,0.6077863861131554
T_225,0.561364363193306,0.2936793033485987,0.28246483409901546,0.22559424016907637
T_226,0.7633846241419663,1.134892419571547,2.521619030473351,0.9325098416143902
T_227,0.37537600760910905,0.21140064239227502,0.41086123619224624,0.24503827179257917
T_228,1.3912673803315259,1.164284953499398,1.3903588086308702,1.555655719790214
T_229,1.3201219919587008,1.2051246787707819,1.8197930447570436,1.939572530011887
T_230,1.5232550110286724,0.8505481699397296,0.907430162207557,1.1108889491093557
T_231,0.6956773492846438,0.4870499474827443,0.18747153686626866,0.5953276450004751
T_232,0.22467558871666352,0.22157666783003127,0.31527002651407987,0.24237529983857634
T_233,1.5076335701695145,1.7997350665912437,2.0269170672471977,0.770463274917997
T_234,1.8267199440624784,1.327953489879675,0.578591405298721,0.8458783074043158
T_235,0.7334440882953812,0.5562944258764356,0.92765840259734,1.477724878719716
T_236,1.4250525638902145,0.6019532699322163,1.38676481772863,1.6556985178917358
T_237,0.5081240446899978,1.1213284634112055,1.305965735915708,1.0874660925021518
T_238,2.033408967066752,0.9956590755919905,1.958084968255286,1.7959018703518428
T_239,1.3498781313070307,1.003222031673059,0.8181050112921151,1.2700310605502425
T_240,1.4300517859557162,1.561547887262278,0.44642782191778074,1.5512005395380388
T_241,0.6351071079687921,0.4444770044167627,1.0673484164220044,0.7480177289845
T_242,0.19249193800035613,0.4132367444469611,0.4379306168988713,0.40591100099992744
T_243,2.248725341253874,0.8252266842226891,2.8685399123021584,1.645129325675278
T_244,0.8663815424477836,1.4178121352848219,2.218145558616239,1.5969026888164826
T_245,0.10386376181486988,0.271215858983174,0.1286724034418435,0.1667056009778739
T_246,0.3373253461474065,0.20182866608046013,0.13620303964629918,0.26667072084019894
T_247,0.21872207170290794,0.4889192659721292,0.6912188194526694,0.6966393616463302
T_248,0.571045162334801,0.5874370534325123,0.7543113003983462,0.7897947004924728
T_249,0.6305942159048323,0.5250504197017865,0.6639459673743595,0.28351738770359075
T_250,0.7865606373868793,1.4730135571034817,1.125931330333704,1.2244334666213077
T_251,1.323097662534252,0.41034027154679936,0.8508566271873947,1.4203230347863163
T_252,0.6424121927350886,0.7939105890345856,0.5892497699338459,0.5936989869048341
T_253,1.1116049125415417,0.9565703681356866,1.4179150322771465,1.8092810907755994
T_254,1.1047918517313278,2.489153036431876,2.2362195008024295,1.3381924937978662
T_255,0.6825361927056544,1.2094556477088885,1.5861109169094807,0.8995496726308388
T_256,0.5251194615522705,0.458416136883927,0.8939506772865781,1.1682855463414206
T_257,1.6907387493874144,1.0239213574861177,1.7250581341562663,1.6674511052138226
T_258,1.1413145289050237,0.8617007352696617,1.0748349795678407,1.0409090274173731
T_259,2.192855295105341,1.4393330503592865,1.8269131937456478,0.8012593459359953
T_260,0.5099852129248974,0.7802253640800496,0.7185000852916283,0.7786645907450673
T_261,1.304481459507068,0.8694354935659985,1.0027289625459468,1.8385048691072146
T_262,0.6468280173334937,0.7462431234430285,0.854121698186143,0.608899489441737
T_263,0.18818359321339964,0.35521476639253413,0.49675121545137313,0.5672228466788602
T_264,1.1648333415990346,0.8051926621910321,1.240030973162809,1.419601626258245
T_265,0.5941747719274979,0.16024473470253375,0.3452008793921536,0.3548265974486864
T_266,1.8389491188925011,1.1483569284342479,1.0801246193939167,0.4684077563349259
T_267,0.2709595898693884,0.38373064488638625,0.8444528052762243,0.27552634944374904
T_268,0.7057090100255361,1.0467324645900686,1.3375076780882686,0.4928413816271252
T_269,0.3504590083547435,0.868291942923916,0.39695957450922204,0.7915243418283424
T_270,1.1931277151801802,1.1077039184392923,0.5090426727833188,0.6481044696926417
T_271,1.1975024586465928,1.0989811408371488,1.2222895561173748,0.682587126531704
T_272,0.5380836984618733,0.3290251762895148,0.5451836194782691,0.5619778943348829
T_273,0.5014292168680679,1.1901424000840737,0.867841062893117,1.030296866551843
T_274,2.2962290029087864,0.8081195073566024,1.0928737531343968,0.8875027992673552
T_275,0.41693875029256133,0.44184618188807306,0.9396566983523964,0.9848347341417918
T_276,0.4432146051026535,0.18915884259423055,0.1923256291497515,0.21426348407519658
T_277,1.0521187571383237,1.476209683108567,1.0742697576709728,1.0149942514294503
T_278,1.3477778784506877,0.5326785486567595,1.2499541546864141,1.2885406095315728
T_279,1.5042352109428667,1.9515083210397801,1.4850692496534885,1.894405979218996
T_280,0.5286902138558789,0.8144811439339505,1.2227592442427553,1.0664190911884552
T_281,0.7916021780598098,2.6322079871252186,2.13802526634644,2.224421669488495
T_282,1.0304019342693658,0.8698007407852408,1.074620879702578,0.6020465713756644
T_283,0.8387718847106141,1.3693470334939115,1.2468420665228246,0.7638941507576569
T_284,0.5170202914993207,0.8719272023167997,0.916030174287302,0.8480527492282297
T_285,0.8982181542038448,0.6507951524847482,0.8660974710672997,0.23483525557732035
T_286,0.8322940361457196,1.2737267264204557,0.8500045199326441,1.243793150708045
T_287,1.340459458166243,0.8938157682209796,1.8838403551800242,0.7077505709740763
T_288,2.25206952989155,0.6757104003351284,1.9001640923056307,1.1545303183181224
T_289,1.6651483316861326,1.547725026858175,1.5163128627208147,1.3344303424902835
T_290,2.2673142738709027,1.2093853115379387,1.528264263174823,1.1408082018557248
T_291,1.2315777494059996,0.8543161040021985,0.6040395031077626,1.0717323623875865
T_292,1.0933129706166482,0.8311630834125283,1.1010204123508185,0.8637859356340454
T_293,0.7361988354330183,0.5060653600690763,0.3507457274346216,0.9043168785735323
T_294,0.5515559975833909,0.6203346891485763,1.5946027946969088,1.081351132908885
T_295,0.5152984038700456,0.6675742491707408,0.9364710044539054,0.7656248767049063
T_296,0.44422034170018987,0.9886114532571495,0.31659383507655214,1.2555795512582832
T_297,0.47674365660714263,0.5214281813144852,0.8231306306456174,1.3417610686249666
T_298,1.3721093360569632,1.0287627359833342,1.3055667654905019,2.1247303675361118
T_299,1.0359380031288645,1.0935682132568056,1.0836252862729334,1.203302605111198
